Time [s],Channel 0,Channel 1
205.864195200,1,1
205.864203800,0,1
205.864247200,1,1
205.864255800,0,1
205.864333600,1,1
205.864342400,0,1
205.864359600,1,1
205.864368400,0,1
205.864420200,1,1
205.864428800,0,1
205.864454800,1,1
205.864463600,0,1
205.864506800,1,1
205.864515400,0,1
205.864593400,1,1
205.864602000,0,1
205.864610600,1,1
205.864619200,0,1
205.864645200,1,1
205.864653800,0,1
205.864662600,1,1
205.864688600,0,1
205.864697200,1,1
205.864714400,0,1
205.864723200,1,1
205.864731800,0,1
205.864749000,1,1
205.886363400,1,0
205.886380600,1,1
205.886458800,1,0
205.886467200,1,1
205.886554000,1,0
205.886562600,1,1
205.886588600,1,0
205.886631800,1,1
205.886649200,1,0
205.886727200,1,1
205.886744600,1,0
205.886787800,1,1
205.886796400,1,0
205.886822400,1,1
205.886839800,1,0
205.886917600,1,1
205.886952400,1,0
205.886978200,1,1
205.886987000,1,0
205.887030200,1,1
205.887047600,1,0
205.887056200,1,1
205.887065000,1,0
205.887125600,1,1
205.887143000,1,0
205.887160200,1,1
205.887169000,1,0
205.887220800,1,1
205.887238200,1,0
205.887316000,1,1
205.887333400,1,0
205.887411400,1,1
205.887428800,1,0
205.887446000,1,1
205.887454800,1,0
205.887506600,1,1
205.887524000,1,0
205.887532600,1,1
205.887541400,1,0
205.887601800,1,1
205.887619200,1,0
205.887697200,1,1
205.887714600,1,0
205.887723200,1,1
205.887740600,1,0
205.887792400,1,1
205.887827200,1,0
205.887835600,1,1
205.887844400,1,0
205.887905000,1,1
205.887922400,1,0
205.888000200,1,1
205.888017600,1,0
205.888043600,1,1
205.888052200,1,0
205.888095400,1,1
205.888113000,1,0
205.888121400,1,1
205.888130200,1,0
205.888190800,1,1
205.888208200,1,0
205.888286000,1,1
205.888303400,1,0
205.888381200,1,1
205.888398800,1,0
205.888407200,1,1
205.888416000,1,0
205.888424600,1,1
205.888433400,1,0
205.888442000,1,1
205.888450600,1,0
205.888459200,1,1
205.888468000,1,0
205.888476600,1,1
205.888494000,1,0
205.888502600,1,1
205.888511200,1,0
205.888519800,1,1
205.888528600,1,0
205.888537200,1,1
205.888546000,1,0
205.888554600,1,1
205.888563200,1,0
205.888571800,1,1
206.837842000,0,1
206.837859400,1,1
206.837928600,0,1
206.837937200,1,1
206.838015000,0,1
206.838041000,1,1
206.838049600,0,1
206.838093000,1,1
206.838101600,0,1
206.838179400,1,1
206.838188200,0,1
206.838205400,1,1
206.838214200,0,1
206.838266000,1,1
206.838274600,0,1
206.838292000,1,1
206.838300600,0,1
206.838352600,1,1
206.838361200,0,1
206.838439200,1,1
206.838447800,0,1
206.838456400,1,1
206.838473800,0,1
206.838482400,1,1
206.838517000,0,1
206.838525600,1,1
206.838534400,0,1
206.838543000,1,1
206.838551600,0,1
206.838560200,1,1
206.838577600,0,1
206.838586200,1,1
206.838603600,0,1
206.838612200,1,1
206.863600000,1,0
206.863617200,1,1
206.863695200,1,0
206.863703800,1,1
206.863790600,1,0
206.863799000,1,1
206.863825200,1,0
206.863868400,1,1
206.863885800,1,0
206.863963600,1,1
206.863981000,1,0
206.863989600,1,1
206.863998400,1,0
206.864007000,1,1
206.864024400,1,0
206.864059000,1,1
206.864076400,1,0
206.864154200,1,1
206.864171600,1,0
206.864188800,1,1
206.864197600,1,0
206.864249400,1,1
206.864266800,1,0
206.864275400,1,1
206.864284200,1,0
206.864344800,1,1
206.864362200,1,0
206.864379400,1,1
206.864388200,1,0
206.864440000,1,1
206.864457400,1,0
206.864535400,1,1
206.864552800,1,0
206.864630600,1,1
206.864665400,1,0
206.864682600,1,1
206.864691200,1,0
206.864743200,1,1
206.864760600,1,0
206.864769200,1,1
206.864778000,1,0
206.864838400,1,1
206.864855800,1,0
206.864881800,1,1
206.864890600,1,0
206.864933800,1,1
206.864951200,1,0
206.864959800,1,1
206.864977200,1,0
206.865029000,1,1
206.865046400,1,0
206.865055000,1,1
206.865063800,1,0
206.865124200,1,1
206.865141800,1,0
206.865150200,1,1
206.865159000,1,0
206.865219600,1,1
206.865237000,1,0
206.865314800,1,1
206.865332200,1,0
206.865340800,1,1
206.865358200,1,0
206.865366800,1,1
206.865384200,1,0
206.865410200,1,1
206.865427600,1,0
206.865436200,1,1
206.865444800,1,0
206.865453400,1,1
206.865488200,1,0
206.865496800,1,1
206.866062000,0,1
206.866079400,1,1
206.866148600,0,1
206.866157200,1,1
206.866235000,0,1
206.866261000,1,1
206.866269800,0,1
206.866313000,1,1
206.866321600,0,1
206.866399600,1,1
206.866408200,0,1
206.866425400,1,1
206.866434200,0,1
206.866486000,1,1
206.866494800,0,1
206.866503400,1,1
206.866520600,0,1
206.866572600,1,1
206.866581200,0,1
206.866659200,1,1
206.866667800,0,1
206.866702400,1,1
206.866711000,0,1
206.866728400,1,1
206.866737000,0,1
206.866745600,1,1
206.866754400,0,1
206.866780200,1,1
206.866806200,0,1
206.866814800,1,1
206.866823600,0,1
206.866832200,1,1
206.889335000,1,0
206.889352400,1,1
206.889430400,1,0
206.889439000,1,1
206.889525600,1,0
206.889534200,1,1
206.889560200,1,0
206.889603600,1,1
206.889621000,1,0
206.889698800,1,1
206.889716200,1,0
206.889776800,1,1
206.889785600,1,0
206.889794200,1,1
206.889811600,1,0
206.889889400,1,1
206.889906800,1,0
206.889915400,1,1
206.889932800,1,0
206.889984800,1,1
206.890002200,1,0
206.890010600,1,1
206.890019400,1,0
206.890080000,1,1
206.890097400,1,0
206.890114600,1,1
206.890123400,1,0
206.890175200,1,1
206.890210000,1,0
206.890287800,1,1
206.890305200,1,0
206.890383200,1,1
206.890400600,1,0
206.890417800,1,1
206.890426600,1,0
206.890478400,1,1
206.890495800,1,0
206.890504400,1,1
206.890513200,1,0
206.890573800,1,1
206.890591200,1,0
206.890599800,1,1
206.890608400,1,0
206.890669000,1,1
206.890686400,1,0
206.890695000,1,1
206.890712400,1,0
206.890764400,1,1
206.890781800,1,0
206.890790400,1,1
206.890799000,1,0
206.890859600,1,1
206.890877000,1,0
206.890955000,1,1
206.890972400,1,0
206.890998200,1,1
206.891007000,1,0
206.891050200,1,1
206.891085000,1,0
206.891093600,1,1
206.891102200,1,0
206.891162800,1,1
206.891180200,1,0
206.891188800,1,1
206.891206200,1,0
206.891214800,1,1
206.891249600,1,0
206.891258200,1,1
206.891275600,1,0
206.891284200,1,1
206.891292800,1,0
206.891301400,1,1
206.891310200,1,0
206.891353400,1,1
206.891370800,1,0
206.891379400,1,1
206.891388200,1,0
206.891448800,1,1
206.891466200,1,0
206.891474600,1,1
206.891492200,1,0
206.891500600,1,1
206.891535400,1,0
206.891544000,1,1
206.891561400,1,0
206.891578600,1,1
206.891587400,1,0
206.891596000,1,1
206.891604800,1,0
206.891639200,1,1
206.891656600,1,0
206.891665200,1,1
206.891674000,1,0
206.891734600,1,1
206.891752000,1,0
206.891769200,1,1
206.891778000,1,0
206.891829800,1,1
206.891847200,1,0
206.891873200,1,1
206.891890600,1,0
206.891925200,1,1
206.891942600,1,0
206.891951200,1,1
206.891959800,1,0
206.892020400,1,1
206.892037800,1,0
206.892115800,1,1
206.892133200,1,0
206.892141600,1,1
206.892150400,1,0
206.892159000,1,1
206.892176400,1,0
206.892211000,1,1
206.892228400,1,0
206.892237000,1,1
206.892245800,1,0
206.892306200,1,1
206.892332400,1,0
206.892358200,1,1
206.892367000,1,0
206.892410200,1,1
206.892427600,1,0
206.892470800,1,1
206.892479600,1,0
206.892505600,1,1
206.892523000,1,0
206.892531600,1,1
206.892540200,1,0
206.892600800,1,1
206.892618200,1,0
206.892696000,1,1
206.892713600,1,0
206.892722000,1,1
206.892730800,1,0
206.892756800,1,1
206.892765400,1,0
206.892791400,1,1
206.892808800,1,0
206.892826000,1,1
206.892834800,1,0
206.892886600,1,1
206.892904000,1,0
206.892982000,1,1
206.892999400,1,0
206.893077200,1,1
206.893094600,1,0
206.893146600,1,1
206.893155200,1,0
206.893172600,1,1
206.893190000,1,0
206.893198600,1,1
206.893207200,1,0
206.893267800,1,1
206.893285200,1,0
206.893293800,1,1
206.893311200,1,0
206.893319800,1,1
206.893328600,1,0
206.893363200,1,1
206.893380600,1,0
206.893389000,1,1
206.893397800,1,0
206.893432400,1,1
206.893441200,1,0
206.893458400,1,1
206.893475800,1,0
206.893493000,1,1
206.893501800,1,0
206.893553800,1,1
206.893588400,1,0
206.893666400,1,1
206.893683800,1,0
206.893692400,1,1
206.893701000,1,0
206.893727000,1,1
206.893735800,1,0
206.893744200,1,1
206.893753000,1,0
206.893761600,1,1
206.893779000,1,0
206.893796200,1,1
206.893805000,1,0
206.893813600,1,1
206.893822400,1,0
206.893831000,1,1
206.893839600,1,0
206.893857000,1,1
206.893874400,1,0
206.893882800,1,1
206.893891600,1,0
206.893952200,1,1
206.893969600,1,0
206.893978200,1,1
206.893987000,1,0
206.894047400,1,1
206.894065000,1,0
206.894073400,1,1
206.894091000,1,0
206.894099400,1,1
206.894108200,1,0
206.894116800,1,1
206.894125600,1,0
206.894142800,1,1
206.894160200,1,0
206.894168800,1,1
206.894177600,1,0
206.894238000,1,1
206.894255400,1,0
206.894264000,1,1
206.894272800,1,0
206.894333400,1,1
206.894350800,1,0
206.894376600,1,1
206.894394200,1,0
206.894402600,1,1
206.894411400,1,0
206.894428600,1,1
206.894463400,1,0
206.894472000,1,1
206.894480800,1,0
206.894541200,1,1
206.894558600,1,0
206.894584600,1,1
206.894593400,1,0
206.894636600,1,1
206.894654000,1,0
206.894697200,1,1
206.894714600,1,0
206.894731800,1,1
206.894749200,1,0
206.894757800,1,1
206.894766600,1,0
206.894827200,1,1
206.894844600,1,0
206.894870400,1,1
206.894879200,1,0
206.894896400,1,1
206.894913800,1,0
206.894922400,1,1
206.894939800,1,0
206.894965800,1,1
206.894974400,1,0
206.894983000,1,1
206.895000400,1,0
206.895017800,1,1
206.895035200,1,0
206.895043800,1,1
206.895052400,1,0
206.895113000,1,1
206.895130400,1,0
206.895208200,1,1
206.895225600,1,0
206.895243000,1,1
206.895260400,1,0
206.895269000,1,1
206.895286400,1,0
206.895303600,1,1
206.895321000,1,0
206.895329600,1,1
206.895338200,1,0
206.895398800,1,1
206.895416200,1,0
206.895494200,1,1
206.895511600,1,0
206.895572000,1,1
206.895580800,1,0
206.895589400,1,1
206.895606800,1,0
206.895624000,1,1
206.895632800,1,0
206.895684600,1,1
206.895719400,1,0
206.895797200,1,1
206.895814800,1,0
206.895892600,1,1
206.895910000,1,0
206.895987800,1,1
206.896005200,1,0
206.896039800,1,1
206.896048600,1,0
206.896074400,1,1
206.896100600,1,0
206.896109000,1,1
206.896117800,1,0
206.896143800,1,1
206.896161200,1,0
206.896169800,1,1
206.908171400,0,1
206.908188600,1,1
206.908258000,0,1
206.908266600,1,1
206.908344400,0,1
206.908370400,1,1
206.908379000,0,1
206.908422400,1,1
206.908431000,0,1
206.908508800,1,1
206.908517600,0,1
206.908534800,1,1
206.908543400,0,1
206.908595400,1,1
206.908604000,0,1
206.908630000,1,1
206.908638600,0,1
206.908682000,1,1
206.908690600,0,1
206.908768400,1,1
206.908777200,0,1
206.908785800,1,1
206.908794400,0,1
206.908820400,1,1
206.908829000,0,1
206.908837800,1,1
206.908863600,0,1
206.908872400,1,1
206.908889600,0,1
206.908898200,1,1
206.908907000,0,1
206.908924200,1,1
206.933849600,1,0
206.933866800,1,1
206.933944800,1,0
206.933953400,1,1
206.934040200,1,0
206.934048800,1,1
206.934074800,1,0
206.934118000,1,1
206.934135400,1,0
206.934213200,1,1
206.934230600,1,0
206.934273800,1,1
206.934282600,1,0
206.934308600,1,1
206.934326000,1,0
206.934403800,1,1
206.934421200,1,0
206.934447200,1,1
206.934455800,1,0
206.934499200,1,1
206.934533800,1,0
206.934542400,1,1
206.934551200,1,0
206.934611800,1,1
206.934629200,1,0
206.934646400,1,1
206.934655200,1,0
206.934707000,1,1
206.934724400,1,0
206.934802200,1,1
206.934819600,1,0
206.934897600,1,1
206.934915000,1,0
206.934932200,1,1
206.934941000,1,0
206.934992800,1,1
206.935010200,1,0
206.935018800,1,1
206.935027600,1,0
206.935088000,1,1
206.935105400,1,0
206.935183400,1,1
206.935200800,1,0
206.935209400,1,1
206.935226800,1,0
206.935278600,1,1
206.935296000,1,0
206.935304600,1,1
206.935313400,1,0
206.935374000,1,1
206.935408600,1,0
206.935486600,1,1
206.935504000,1,0
206.935529800,1,1
206.935538600,1,0
206.935581800,1,1
206.935599200,1,0
206.935607800,1,1
206.935616600,1,0
206.935677000,1,1
206.935694600,1,0
206.935772400,1,1
206.935789800,1,0
206.935867600,1,1
206.935885000,1,0
206.935893600,1,1
206.935902400,1,0
206.935911000,1,1
206.935919800,1,0
206.935928200,1,1
206.935937000,1,0
206.935945600,1,1
206.935954400,1,0
206.935963000,1,1
206.935980400,1,0
206.935989000,1,1
206.935997600,1,0
206.936006200,1,1
206.936015000,1,0
206.936023600,1,1
206.936032400,1,0
206.936040800,1,1
206.936049600,1,0
206.936058200,1,1
207.885850800,0,1
207.885868000,1,1
207.885937400,0,1
207.885946000,1,1
207.886023800,0,1
207.886049800,1,1
207.886058400,0,1
207.886101800,1,1
207.886110400,0,1
207.886188200,1,1
207.886197000,0,1
207.886214200,1,1
207.886222800,0,1
207.886274800,1,1
207.886283400,0,1
207.886300800,1,1
207.886309400,0,1
207.886361400,1,1
207.886370000,0,1
207.886447800,1,1
207.886456600,0,1
207.886465200,1,1
207.886482600,0,1
207.886491200,1,1
207.886525800,0,1
207.886534400,1,1
207.886543000,0,1
207.886551800,1,1
207.886560400,0,1
207.886569000,1,1
207.886586400,0,1
207.886595000,1,1
207.886612400,0,1
207.886621000,1,1
207.911152600,1,0
207.911169800,1,1
207.911247800,1,0
207.911256400,1,1
207.911343000,1,0
207.911351600,1,1
207.911377600,1,0
207.911421000,1,1
207.911447000,1,0
207.911524800,1,1
207.911542200,1,0
207.911550800,1,1
207.911559600,1,0
207.911568200,1,1
207.911585600,1,0
207.911620200,1,1
207.911637600,1,0
207.911715400,1,1
207.911732800,1,0
207.911750000,1,1
207.911758800,1,0
207.911810600,1,1
207.911828000,1,0
207.911836600,1,1
207.911845400,1,0
207.911906000,1,1
207.911923400,1,0
207.911940600,1,1
207.911949400,1,0
207.912001200,1,1
207.912018600,1,0
207.912096400,1,1
207.912113800,1,0
207.912191800,1,1
207.912209200,1,0
207.912226400,1,1
207.912235200,1,0
207.912287000,1,1
207.912321800,1,0
207.912330200,1,1
207.912339000,1,0
207.912399600,1,1
207.912417000,1,0
207.912442800,1,1
207.912451600,1,0
207.912494800,1,1
207.912512200,1,0
207.912520800,1,1
207.912538200,1,0
207.912590200,1,1
207.912607600,1,0
207.912616200,1,1
207.912624800,1,0
207.912685400,1,1
207.912702800,1,0
207.912711400,1,1
207.912720200,1,0
207.912780600,1,1
207.912798000,1,0
207.912876000,1,1
207.912893400,1,0
207.912902000,1,1
207.912919400,1,0
207.912928000,1,1
207.912945400,1,0
207.912971200,1,1
207.912988600,1,0
207.912997200,1,1
207.913006000,1,0
207.913014600,1,1
207.913049200,1,0
207.913057800,1,1
207.913638000,0,1
207.913655400,1,1
207.913724600,0,1
207.913733200,1,1
207.913811200,0,1
207.913837200,1,1
207.913845800,0,1
207.913889000,1,1
207.913897800,0,1
207.913975600,1,1
207.913984200,0,1
207.914001600,1,1
207.914010200,0,1
207.914062200,1,1
207.914070800,0,1
207.914079400,1,1
207.914096800,0,1
207.914148600,1,1
207.914157400,0,1
207.914235200,1,1
207.914243800,0,1
207.914278400,1,1
207.914287200,0,1
207.914304400,1,1
207.914313000,0,1
207.914321800,1,1
207.914330400,0,1
207.914356400,1,1
207.914382400,0,1
207.914391000,1,1
207.914399600,0,1
207.914408200,1,1
207.936989000,1,0
207.937006200,1,1
207.937084200,1,0
207.937092800,1,1
207.937179600,1,0
207.937188000,1,1
207.937214200,1,0
207.937257400,1,1
207.937274800,1,0
207.937352600,1,1
207.937370200,1,0
207.937430600,1,1
207.937439400,1,0
207.937448000,1,1
207.937491400,1,0
207.937569200,1,1
207.937586600,1,0
207.937595200,1,1
207.937612600,1,0
207.937664600,1,1
207.937682000,1,0
207.937690600,1,1
207.937699200,1,0
207.937759800,1,1
207.937777200,1,0
207.937794400,1,1
207.937803200,1,0
207.937855200,1,1
207.937872600,1,0
207.937950400,1,1
207.937985200,1,0
207.938063000,1,1
207.938080400,1,0
207.938097600,1,1
207.938106400,1,0
207.938158400,1,1
207.938175800,1,0
207.938184400,1,1
207.938193000,1,0
207.938253600,1,1
207.938271000,1,0
207.938279600,1,1
207.938288400,1,0
207.938349000,1,1
207.938366400,1,0
207.938375000,1,1
207.938392400,1,0
207.938444200,1,1
207.938461600,1,0
207.938470200,1,1
207.938479000,1,0
207.938539600,1,1
207.938557000,1,0
207.938634800,1,1
207.938652200,1,0
207.938678200,1,1
207.938686800,1,0
207.938730200,1,1
207.938747600,1,0
207.938756200,1,1
207.938764800,1,0
207.938825400,1,1
207.938860200,1,0
207.938868800,1,1
207.938886200,1,0
207.938894800,1,1
207.938929400,1,0
207.938938000,1,1
207.938955400,1,0
207.938964000,1,1
207.938972800,1,0
207.938981400,1,1
207.938990000,1,0
207.939033400,1,1
207.939050800,1,0
207.939059400,1,1
207.939068000,1,0
207.939128600,1,1
207.939146000,1,0
207.939154600,1,1
207.939172000,1,0
207.939180600,1,1
207.939215400,1,0
207.939224000,1,1
207.939241400,1,0
207.939258600,1,1
207.939267400,1,0
207.939275800,1,1
207.939284600,1,0
207.939319200,1,1
207.939336600,1,0
207.939345200,1,1
207.939354000,1,0
207.939414400,1,1
207.939431800,1,0
207.939449200,1,1
207.939457800,1,0
207.939509800,1,1
207.939527200,1,0
207.939553000,1,1
207.939570400,1,0
207.939605000,1,1
207.939622400,1,0
207.939631000,1,1
207.939639800,1,0
207.939700400,1,1
207.939717800,1,0
207.939795600,1,1
207.939813000,1,0
207.939821600,1,1
207.939830400,1,0
207.939839000,1,1
207.939856400,1,0
207.939890800,1,1
207.939908400,1,0
207.939916800,1,1
207.939925600,1,0
207.939986200,1,1
207.940003600,1,0
207.940029400,1,1
207.940038200,1,0
207.940081400,1,1
207.940107600,1,0
207.940150800,1,1
207.940159600,1,0
207.940185400,1,1
207.940202800,1,0
207.940211400,1,1
207.940220200,1,0
207.940280800,1,1
207.940298200,1,0
207.940376000,1,1
207.940393400,1,0
207.940402000,1,1
207.940410800,1,0
207.940436600,1,1
207.940445400,1,0
207.940471200,1,1
207.940488600,1,0
207.940506000,1,1
207.940514600,1,0
207.940566600,1,1
207.940584000,1,0
207.940661800,1,1
207.940679200,1,0
207.940757200,1,1
207.940774600,1,0
207.940826400,1,1
207.940835200,1,0
207.940852400,1,1
207.940869800,1,0
207.940878400,1,1
207.940887200,1,0
207.940947800,1,1
207.940965200,1,0
207.940973600,1,1
207.940991200,1,0
207.940999600,1,1
207.941008400,1,0
207.941043000,1,1
207.941060400,1,0
207.941069000,1,1
207.941077800,1,0
207.941112400,1,1
207.941121000,1,0
207.941138200,1,1
207.941155800,1,0
207.941173000,1,1
207.941181600,1,0
207.941233600,1,1
207.941251000,1,0
207.941328800,1,1
207.941363600,1,0
207.941372200,1,1
207.941381000,1,0
207.941389400,1,1
207.941398200,1,0
207.941406800,1,1
207.941415600,1,0
207.941424200,1,1
207.941432800,1,0
207.941441400,1,1
207.941458800,1,0
207.941476000,1,1
207.941484800,1,0
207.941493400,1,1
207.941502200,1,0
207.941510800,1,1
207.941519600,1,0
207.941536800,1,1
207.941554200,1,0
207.941562800,1,1
207.941571400,1,0
207.941632000,1,1
207.941649400,1,0
207.941658000,1,1
207.941666800,1,0
207.941727200,1,1
207.941744800,1,0
207.941753200,1,1
207.941770600,1,0
207.941779200,1,1
207.941788000,1,0
207.941796600,1,1
207.941805400,1,0
207.941822600,1,1
207.941840000,1,0
207.941848600,1,1
207.941857400,1,0
207.941917800,1,1
207.941935200,1,0
207.941943800,1,1
207.941952600,1,0
207.942013200,1,1
207.942030600,1,0
207.942056400,1,1
207.942073800,1,0
207.942082400,1,1
207.942091200,1,0
207.942108400,1,1
207.942125800,1,0
207.942134400,1,1
207.942143200,1,0
207.942203600,1,1
207.942221000,1,0
207.942247000,1,1
207.942255800,1,0
207.942299000,1,1
207.942316400,1,0
207.942359600,1,1
207.942377000,1,0
207.942394200,1,1
207.942411600,1,0
207.942420200,1,1
207.942429000,1,0
207.942489400,1,1
207.942506800,1,0
207.942532800,1,1
207.942541600,1,0
207.942558800,1,1
207.942576200,1,0
207.942584800,1,1
207.942619400,1,0
207.942645400,1,1
207.942654200,1,0
207.942662800,1,1
207.942680200,1,0
207.942697400,1,1
207.942714800,1,0
207.942723400,1,1
207.942732000,1,0
207.942792600,1,1
207.942810000,1,0
207.942888000,1,1
207.942905400,1,0
207.942922600,1,1
207.942940000,1,0
207.942948600,1,1
207.942966000,1,0
207.942983200,1,1
207.943000600,1,0
207.943009200,1,1
207.943018000,1,0
207.943078400,1,1
207.943095800,1,0
207.943173800,1,1
207.943191200,1,0
207.943251600,1,1
207.943260400,1,0
207.943269000,1,1
207.943286400,1,0
207.943303600,1,1
207.943312400,1,0
207.943364200,1,1
207.943381600,1,0
207.943459600,1,1
207.943494200,1,0
207.943572200,1,1
207.943589600,1,0
207.943667400,1,1
207.943684800,1,0
207.943710600,1,1
207.943719400,1,0
207.943728000,1,1
207.943736800,1,0
207.943745400,1,1
207.943754000,1,0
207.943762600,1,1
207.943780000,1,0
207.943788600,1,1
207.943797400,1,0
207.943806000,1,1
207.943840800,1,0
207.943849200,1,1
207.959979200,0,1
207.959996400,1,1
207.960065600,0,1
207.960074400,1,1
207.960152200,0,1
207.960178200,1,1
207.960186800,0,1
207.960230200,1,1
207.960238800,0,1
207.960316600,1,1
207.960325400,0,1
207.960342600,1,1
207.960351200,0,1
207.960403200,1,1
207.960411800,0,1
207.960437800,1,1
207.960446400,0,1
207.960489800,1,1
207.960498400,0,1
207.960576200,1,1
207.960585000,0,1
207.960593600,1,1
207.960602200,0,1
207.960628200,1,1
207.960636800,0,1
207.960645400,1,1
207.960671400,0,1
207.960680200,1,1
207.960697400,0,1
207.960706000,1,1
207.960714800,0,1
207.960732000,1,1
207.981490200,1,0
207.981507400,1,1
207.981585400,1,0
207.981594000,1,1
207.981680600,1,0
207.981689200,1,1
207.981715200,1,0
207.981758600,1,1
207.981776000,1,0
207.981853800,1,1
207.981871200,1,0
207.981914400,1,1
207.981923200,1,0
207.981949000,1,1
207.981966400,1,0
207.982044400,1,1
207.982061800,1,0
207.982087600,1,1
207.982096400,1,0
207.982139600,1,1
207.982157000,1,0
207.982165600,1,1
207.982174400,1,0
207.982235000,1,1
207.982252400,1,0
207.982269600,1,1
207.982278400,1,0
207.982330200,1,1
207.982347600,1,0
207.982425400,1,1
207.982442800,1,0
207.982520800,1,1
207.982555400,1,0
207.982572600,1,1
207.982581400,1,0
207.982633400,1,1
207.982650800,1,0
207.982659200,1,1
207.982668000,1,0
207.982728600,1,1
207.982746000,1,0
207.982823800,1,1
207.982841200,1,0
207.982849800,1,1
207.982867200,1,0
207.982919200,1,1
207.982936600,1,0
207.982945200,1,1
207.982953800,1,0
207.983014400,1,1
207.983031800,1,0
207.983109800,1,1
207.983127200,1,0
207.983153000,1,1
207.983161800,1,0
207.983205000,1,1
207.983222400,1,0
207.983231000,1,1
207.983239800,1,0
207.983300200,1,1
207.983317800,1,0
207.983395600,1,1
207.983430400,1,0
207.983508200,1,1
207.983525600,1,0
207.983534200,1,1
207.983543000,1,0
207.983551400,1,1
207.983560200,1,0
207.983568800,1,1
207.983577600,1,0
207.983586200,1,1
207.983595000,1,0
207.983603400,1,1
207.983620800,1,0
207.983629400,1,1
207.983638200,1,0
207.983646800,1,1
207.983655600,1,0
207.983664200,1,1
207.983672800,1,0
207.983681400,1,1
207.983690200,1,0
207.983698800,1,1
208.933859600,0,1
208.933876800,1,1
208.933946000,0,1
208.933954800,1,1
208.934032600,0,1
208.934058600,1,1
208.934067200,0,1
208.934110400,1,1
208.934119200,0,1
208.934197000,1,1
208.934205600,0,1
208.934223000,1,1
208.934231600,0,1
208.934283600,1,1
208.934292200,0,1
208.934309600,1,1
208.934318200,0,1
208.934370200,1,1
208.934378800,0,1
208.934456600,1,1
208.934465400,0,1
208.934474000,1,1
208.934491200,0,1
208.934500000,1,1
208.934534600,0,1
208.934543200,1,1
208.934551800,0,1
208.934560400,1,1
208.934569200,0,1
208.934577800,1,1
208.934595200,0,1
208.934603800,1,1
208.934621000,0,1
208.934629800,1,1
208.958719200,1,0
208.958736400,1,1
208.958814400,1,0
208.958823000,1,1
208.958909600,1,0
208.958918200,1,1
208.958944200,1,0
208.958987600,1,1
208.959005000,1,0
208.959082800,1,1
208.959108800,1,0
208.959117400,1,1
208.959126200,1,0
208.959134800,1,1
208.959152200,1,0
208.959186600,1,1
208.959204200,1,0
208.959282000,1,1
208.959299400,1,0
208.959316600,1,1
208.959325400,1,0
208.959377200,1,1
208.959394600,1,0
208.959403200,1,1
208.959412000,1,0
208.959472600,1,1
208.959490000,1,0
208.959507200,1,1
208.959516000,1,0
208.959567800,1,1
208.959602600,1,0
208.959680400,1,1
208.959697800,1,0
208.959775600,1,1
208.959793000,1,0
208.959810200,1,1
208.959819000,1,0
208.959871000,1,1
208.959888400,1,0
208.959897000,1,1
208.959905600,1,0
208.959966200,1,1
208.959983600,1,0
208.960009600,1,1
208.960018200,1,0
208.960061400,1,1
208.960079000,1,0
208.960087400,1,1
208.960104800,1,0
208.960156800,1,1
208.960174200,1,0
208.960182800,1,1
208.960191400,1,0
208.960252000,1,1
208.960269400,1,0
208.960278000,1,1
208.960286800,1,0
208.960347400,1,1
208.960364800,1,0
208.960442600,1,1
208.960460000,1,0
208.960468600,1,1
208.960486000,1,0
208.960494600,1,1
208.960512000,1,0
208.960537800,1,1
208.960555200,1,0
208.960563800,1,1
208.960572600,1,0
208.960581200,1,1
208.960616000,1,0
208.960624400,1,1
208.962962200,0,1
208.962979600,1,1
208.963048800,0,1
208.963057400,1,1
208.963135400,0,1
208.963161200,1,1
208.963170000,0,1
208.963213200,1,1
208.963221800,0,1
208.963299800,1,1
208.963308400,0,1
208.963325600,1,1
208.963334400,0,1
208.963386200,1,1
208.963395000,0,1
208.963403600,1,1
208.963420800,0,1
208.963472800,1,1
208.963481400,0,1
208.963559400,1,1
208.963568000,0,1
208.963602600,1,1
208.963611200,0,1
208.963628600,1,1
208.963637200,0,1
208.963645800,1,1
208.963654600,0,1
208.963680400,1,1
208.963706400,0,1
208.963715200,1,1
208.963723800,0,1
208.963732400,1,1
208.989449400,1,0
208.989466600,1,1
208.989544600,1,0
208.989553200,1,1
208.989657200,1,0
208.989665800,1,1
208.989692000,1,0
208.989735200,1,1
208.989752600,1,0
208.989830400,1,1
208.989847800,1,0
208.989908400,1,1
208.989917200,1,0
208.989925800,1,1
208.989943200,1,0
208.990021000,1,1
208.990038400,1,0
208.990047000,1,1
208.990064400,1,0
208.990116200,1,1
208.990133600,1,0
208.990142200,1,1
208.990151000,1,0
208.990211600,1,1
208.990229000,1,0
208.990246200,1,1
208.990255000,1,0
208.990306800,1,1
208.990324200,1,0
208.990402200,1,1
208.990419600,1,0
208.990497400,1,1
208.990532200,1,0
208.990549400,1,1
208.990558200,1,0
208.990610000,1,1
208.990627400,1,0
208.990636000,1,1
208.990644800,1,0
208.990705200,1,1
208.990722600,1,0
208.990731200,1,1
208.990740000,1,0
208.990800600,1,1
208.990818000,1,0
208.990826600,1,1
208.990844000,1,0
208.990895800,1,1
208.990913200,1,0
208.990921800,1,1
208.990930600,1,0
208.990991000,1,1
208.991008600,1,0
208.991086400,1,1
208.991103800,1,0
208.991129600,1,1
208.991138400,1,0
208.991181600,1,1
208.991199000,1,0
